frame,points,stamp
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732303.2334259
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732304.2529635
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732305.2833414
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732306.3134875
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732307.3435252
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732308.3635743
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732309.39381
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732310.4138913
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732311.433735
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732312.453838
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732313.4838493
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732314.5130575
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732315.5392838
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732316.5725093
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732317.8740697
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732318.8941064
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732319.9133472
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732320.9336255
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732321.952855
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732322.973731
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732324.004025
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732325.022891
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732326.0449038
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732327.0640683
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732328.083741
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732329.1138122
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732330.1330695
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732331.1630957
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732332.193815
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732333.2176926
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732334.2474625
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732335.273635
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732336.3042839
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732337.333661
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732343.0736647
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732344.0934825
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732345.1134765
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732346.1329284
map,"[{""x"":5.9952648159378175,""y"":2.4601956767636164,""yaw"":0.0},{""x"":5.962942122585078,""y"":2.492518370116356,""yaw"":0.0},{""x"":5.945264815192759,""y"":2.5101956775086744,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788732347.1440222
