frame,points,stamp
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.401747566401054,""y"":2.203497802880017,""yaw"":0.0},{""x"":6.381178718438305,""y"":2.2177067874667475,""yaw"":0.0},{""x"":6.360257392442959,""y"":2.2313923955808352,""yaw"":0.0},{""x"":6.339087348182188,""y"":2.244688904568031,""yaw"":0.0},{""x"":6.3179050968899855,""y"":2.257970154765937,""yaw"":0.0},{""x"":6.297093634177527,""y"":2.2718220836832845,""yaw"":0.0},{""x"":6.276242498612914,""y"":2.2856114515645434,""yaw"":0.0},{""x"":6.255342534922574,""y"":2.299330629015069,""yaw"":0.0},{""x"":6.234650090766577,""y"":2.3133595598881787,""yaw"":0.0},{""x"":6.213924077274141,""y"":2.32734118851449,""yaw"":0.0},{""x"":6.193150761534907,""y"":2.3412511008311387,""yaw"":0.0},{""x"":6.172378971674602,""y"":2.3551610131477876,""yaw"":0.0},{""x"":6.151710941581468,""y"":2.369226565115193,""yaw"":0.0},{""x"":6.131024600941187,""y"":2.383264651261877,""yaw"":0.0},{""x"":6.110324527390544,""y"":2.397282900982484,""yaw"":0.0},{""x"":6.089700747786351,""y"":2.411412539864907,""yaw"":0.0},{""x"":6.069064761150726,""y"":2.425525394079111,""yaw"":0.0},{""x"":6.048407412210095,""y"":2.4396062048358065,""yaw"":0.0},{""x"":6.027748537390535,""y"":2.453685489713573,""yaw"":0.0},{""x"":6.00714154245456,""y"":2.4678395426588597,""yaw"":0.0},{""x"":5.986519288729296,""y"":2.4819737591780697,""yaw"":0.0},{""x"":5.965893983246174,""y"":2.4961003463026348,""yaw"":0.0},{""x"":5.94525647073162,""y"":2.510210148758981,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733082.1455936
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.401747566401054,""y"":2.203497802880017,""yaw"":0.0},{""x"":6.381178718438305,""y"":2.2177067874667475,""yaw"":0.0},{""x"":6.360257392442959,""y"":2.2313923955808352,""yaw"":0.0},{""x"":6.339087348182188,""y"":2.244688904568031,""yaw"":0.0},{""x"":6.3179050968899855,""y"":2.257970154765937,""yaw"":0.0},{""x"":6.297093634177527,""y"":2.2718220836832845,""yaw"":0.0},{""x"":6.276242498612914,""y"":2.2856114515645434,""yaw"":0.0},{""x"":6.255342534922574,""y"":2.299330629015069,""yaw"":0.0},{""x"":6.234650090766577,""y"":2.3133595598881787,""yaw"":0.0},{""x"":6.213924077274141,""y"":2.32734118851449,""yaw"":0.0},{""x"":6.193150761534907,""y"":2.3412511008311387,""yaw"":0.0},{""x"":6.172378971674602,""y"":2.3551610131477876,""yaw"":0.0},{""x"":6.151710941581468,""y"":2.369226565115193,""yaw"":0.0},{""x"":6.131024600941187,""y"":2.383264651261877,""yaw"":0.0},{""x"":6.110324527390544,""y"":2.397282900982484,""yaw"":0.0},{""x"":6.089700747786351,""y"":2.411412539864907,""yaw"":0.0},{""x"":6.069064761150726,""y"":2.425525394079111,""yaw"":0.0},{""x"":6.048407412210095,""y"":2.4396062048358065,""yaw"":0.0},{""x"":6.027748537390535,""y"":2.453685489713573,""yaw"":0.0},{""x"":6.00714154245456,""y"":2.4678395426588597,""yaw"":0.0},{""x"":5.986519288729296,""y"":2.4819737591780697,""yaw"":0.0},{""x"":5.965893983246174,""y"":2.4961003463026348,""yaw"":0.0},{""x"":5.94525647073162,""y"":2.510210148758981,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733083.1551263
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.401747566401054,""y"":2.203497802880017,""yaw"":0.0},{""x"":6.381178718438305,""y"":2.2177067874667475,""yaw"":0.0},{""x"":6.360257392442959,""y"":2.2313923955808352,""yaw"":0.0},{""x"":6.339087348182188,""y"":2.244688904568031,""yaw"":0.0},{""x"":6.3179050968899855,""y"":2.257970154765937,""yaw"":0.0},{""x"":6.297093634177527,""y"":2.2718220836832845,""yaw"":0.0},{""x"":6.276242498612914,""y"":2.2856114515645434,""yaw"":0.0},{""x"":6.255342534922574,""y"":2.299330629015069,""yaw"":0.0},{""x"":6.234650090766577,""y"":2.3133595598881787,""yaw"":0.0},{""x"":6.213924077274141,""y"":2.32734118851449,""yaw"":0.0},{""x"":6.193150761534907,""y"":2.3412511008311387,""yaw"":0.0},{""x"":6.172378971674602,""y"":2.3551610131477876,""yaw"":0.0},{""x"":6.151710941581468,""y"":2.369226565115193,""yaw"":0.0},{""x"":6.131024600941187,""y"":2.383264651261877,""yaw"":0.0},{""x"":6.110324527390544,""y"":2.397282900982484,""yaw"":0.0},{""x"":6.089700747786351,""y"":2.411412539864907,""yaw"":0.0},{""x"":6.069064761150726,""y"":2.425525394079111,""yaw"":0.0},{""x"":6.048407412210095,""y"":2.4396062048358065,""yaw"":0.0},{""x"":6.027748537390535,""y"":2.453685489713573,""yaw"":0.0},{""x"":6.00714154245456,""y"":2.4678395426588597,""yaw"":0.0},{""x"":5.986519288729296,""y"":2.4819737591780697,""yaw"":0.0},{""x"":5.965893983246174,""y"":2.4961003463026348,""yaw"":0.0},{""x"":5.94525647073162,""y"":2.510210148758981,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733084.1855025
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.401747566401054,""y"":2.203497802880017,""yaw"":0.0},{""x"":6.381178718438305,""y"":2.2177067874667475,""yaw"":0.0},{""x"":6.360257392442959,""y"":2.2313923955808352,""yaw"":0.0},{""x"":6.339087348182188,""y"":2.244688904568031,""yaw"":0.0},{""x"":6.3179050968899855,""y"":2.257970154765937,""yaw"":0.0},{""x"":6.297093634177527,""y"":2.2718220836832845,""yaw"":0.0},{""x"":6.276242498612914,""y"":2.2856114515645434,""yaw"":0.0},{""x"":6.255342534922574,""y"":2.299330629015069,""yaw"":0.0},{""x"":6.234650090766577,""y"":2.3133595598881787,""yaw"":0.0},{""x"":6.213924077274141,""y"":2.32734118851449,""yaw"":0.0},{""x"":6.193150761534907,""y"":2.3412511008311387,""yaw"":0.0},{""x"":6.172378971674602,""y"":2.3551610131477876,""yaw"":0.0},{""x"":6.151710941581468,""y"":2.369226565115193,""yaw"":0.0},{""x"":6.131024600941187,""y"":2.383264651261877,""yaw"":0.0},{""x"":6.110324527390544,""y"":2.397282900982484,""yaw"":0.0},{""x"":6.089700747786351,""y"":2.411412539864907,""yaw"":0.0},{""x"":6.069064761150726,""y"":2.425525394079111,""yaw"":0.0},{""x"":6.048407412210095,""y"":2.4396062048358065,""yaw"":0.0},{""x"":6.027748537390535,""y"":2.453685489713573,""yaw"":0.0},{""x"":6.00714154245456,""y"":2.4678395426588597,""yaw"":0.0},{""x"":5.986519288729296,""y"":2.4819737591780697,""yaw"":0.0},{""x"":5.965893983246174,""y"":2.4961003463026348,""yaw"":0.0},{""x"":5.94525647073162,""y"":2.510210148758981,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733085.216074
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.401747566401054,""y"":2.203497802880017,""yaw"":0.0},{""x"":6.381178718438305,""y"":2.2177067874667475,""yaw"":0.0},{""x"":6.360257392442959,""y"":2.2313923955808352,""yaw"":0.0},{""x"":6.339087348182188,""y"":2.244688904568031,""yaw"":0.0},{""x"":6.3179050968899855,""y"":2.257970154765937,""yaw"":0.0},{""x"":6.297093634177527,""y"":2.2718220836832845,""yaw"":0.0},{""x"":6.276242498612914,""y"":2.2856114515645434,""yaw"":0.0},{""x"":6.255342534922574,""y"":2.299330629015069,""yaw"":0.0},{""x"":6.234650090766577,""y"":2.3133595598881787,""yaw"":0.0},{""x"":6.213924077274141,""y"":2.32734118851449,""yaw"":0.0},{""x"":6.193150761534907,""y"":2.3412511008311387,""yaw"":0.0},{""x"":6.172378971674602,""y"":2.3551610131477876,""yaw"":0.0},{""x"":6.151710941581468,""y"":2.369226565115193,""yaw"":0.0},{""x"":6.131024600941187,""y"":2.383264651261877,""yaw"":0.0},{""x"":6.110324527390544,""y"":2.397282900982484,""yaw"":0.0},{""x"":6.089700747786351,""y"":2.411412539864907,""yaw"":0.0},{""x"":6.069064761150726,""y"":2.425525394079111,""yaw"":0.0},{""x"":6.048407412210095,""y"":2.4396062048358065,""yaw"":0.0},{""x"":6.027748537390535,""y"":2.453685489713573,""yaw"":0.0},{""x"":6.00714154245456,""y"":2.4678395426588597,""yaw"":0.0},{""x"":5.986519288729296,""y"":2.4819737591780697,""yaw"":0.0},{""x"":5.965893983246174,""y"":2.4961003463026348,""yaw"":0.0},{""x"":5.94525647073162,""y"":2.510210148758981,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733086.2463164
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.401747566401054,""y"":2.203497802880017,""yaw"":0.0},{""x"":6.381178718438305,""y"":2.2177067874667475,""yaw"":0.0},{""x"":6.360257392442959,""y"":2.2313923955808352,""yaw"":0.0},{""x"":6.339087348182188,""y"":2.244688904568031,""yaw"":0.0},{""x"":6.3179050968899855,""y"":2.257970154765937,""yaw"":0.0},{""x"":6.297093634177527,""y"":2.2718220836832845,""yaw"":0.0},{""x"":6.276242498612914,""y"":2.2856114515645434,""yaw"":0.0},{""x"":6.255342534922574,""y"":2.299330629015069,""yaw"":0.0},{""x"":6.234650090766577,""y"":2.3133595598881787,""yaw"":0.0},{""x"":6.213924077274141,""y"":2.32734118851449,""yaw"":0.0},{""x"":6.193150761534907,""y"":2.3412511008311387,""yaw"":0.0},{""x"":6.172378971674602,""y"":2.3551610131477876,""yaw"":0.0},{""x"":6.151710941581468,""y"":2.369226565115193,""yaw"":0.0},{""x"":6.131024600941187,""y"":2.383264651261877,""yaw"":0.0},{""x"":6.110324527390544,""y"":2.397282900982484,""yaw"":0.0},{""x"":6.089700747786351,""y"":2.411412539864907,""yaw"":0.0},{""x"":6.069064761150726,""y"":2.425525394079111,""yaw"":0.0},{""x"":6.048407412210095,""y"":2.4396062048358065,""yaw"":0.0},{""x"":6.027748537390535,""y"":2.453685489713573,""yaw"":0.0},{""x"":6.00714154245456,""y"":2.4678395426588597,""yaw"":0.0},{""x"":5.986519288729296,""y"":2.4819737591780697,""yaw"":0.0},{""x"":5.965893983246174,""y"":2.4961003463026348,""yaw"":0.0},{""x"":5.94525647073162,""y"":2.510210148758981,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733087.2654865
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.401747566401054,""y"":2.203497802880017,""yaw"":0.0},{""x"":6.381178718438305,""y"":2.2177067874667475,""yaw"":0.0},{""x"":6.360257392442959,""y"":2.2313923955808352,""yaw"":0.0},{""x"":6.339087348182188,""y"":2.244688904568031,""yaw"":0.0},{""x"":6.3179050968899855,""y"":2.257970154765937,""yaw"":0.0},{""x"":6.297093634177527,""y"":2.2718220836832845,""yaw"":0.0},{""x"":6.276242498612914,""y"":2.2856114515645434,""yaw"":0.0},{""x"":6.255342534922574,""y"":2.299330629015069,""yaw"":0.0},{""x"":6.234650090766577,""y"":2.3133595598881787,""yaw"":0.0},{""x"":6.213924077274141,""y"":2.32734118851449,""yaw"":0.0},{""x"":6.193150761534907,""y"":2.3412511008311387,""yaw"":0.0},{""x"":6.172378971674602,""y"":2.3551610131477876,""yaw"":0.0},{""x"":6.151710941581468,""y"":2.369226565115193,""yaw"":0.0},{""x"":6.131024600941187,""y"":2.383264651261877,""yaw"":0.0},{""x"":6.110324527390544,""y"":2.397282900982484,""yaw"":0.0},{""x"":6.089700747786351,""y"":2.411412539864907,""yaw"":0.0},{""x"":6.069064761150726,""y"":2.425525394079111,""yaw"":0.0},{""x"":6.048407412210095,""y"":2.4396062048358065,""yaw"":0.0},{""x"":6.027748537390535,""y"":2.453685489713573,""yaw"":0.0},{""x"":6.00714154245456,""y"":2.4678395426588597,""yaw"":0.0},{""x"":5.986519288729296,""y"":2.4819737591780697,""yaw"":0.0},{""x"":5.965893983246174,""y"":2.4961003463026348,""yaw"":0.0},{""x"":5.94525647073162,""y"":2.510210148758981,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733088.2958539
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.401747566401054,""y"":2.203497802880017,""yaw"":0.0},{""x"":6.381178718438305,""y"":2.2177067874667475,""yaw"":0.0},{""x"":6.360257392442959,""y"":2.2313923955808352,""yaw"":0.0},{""x"":6.339087348182188,""y"":2.244688904568031,""yaw"":0.0},{""x"":6.3179050968899855,""y"":2.257970154765937,""yaw"":0.0},{""x"":6.297093634177527,""y"":2.2718220836832845,""yaw"":0.0},{""x"":6.276242498612914,""y"":2.2856114515645434,""yaw"":0.0},{""x"":6.255342534922574,""y"":2.299330629015069,""yaw"":0.0},{""x"":6.234650090766577,""y"":2.3133595598881787,""yaw"":0.0},{""x"":6.213924077274141,""y"":2.32734118851449,""yaw"":0.0},{""x"":6.193150761534907,""y"":2.3412511008311387,""yaw"":0.0},{""x"":6.172378971674602,""y"":2.3551610131477876,""yaw"":0.0},{""x"":6.151710941581468,""y"":2.369226565115193,""yaw"":0.0},{""x"":6.131024600941187,""y"":2.383264651261877,""yaw"":0.0},{""x"":6.110324527390544,""y"":2.397282900982484,""yaw"":0.0},{""x"":6.089700747786351,""y"":2.411412539864907,""yaw"":0.0},{""x"":6.069064761150726,""y"":2.425525394079111,""yaw"":0.0},{""x"":6.048407412210095,""y"":2.4396062048358065,""yaw"":0.0},{""x"":6.027748537390535,""y"":2.453685489713573,""yaw"":0.0},{""x"":6.00714154245456,""y"":2.4678395426588597,""yaw"":0.0},{""x"":5.986519288729296,""y"":2.4819737591780697,""yaw"":0.0},{""x"":5.965893983246174,""y"":2.4961003463026348,""yaw"":0.0},{""x"":5.94525647073162,""y"":2.510210148758981,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733089.3262022
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.401747566401054,""y"":2.203497802880017,""yaw"":0.0},{""x"":6.381178718438305,""y"":2.2177067874667475,""yaw"":0.0},{""x"":6.360257392442959,""y"":2.2313923955808352,""yaw"":0.0},{""x"":6.339087348182188,""y"":2.244688904568031,""yaw"":0.0},{""x"":6.3179050968899855,""y"":2.257970154765937,""yaw"":0.0},{""x"":6.297093634177527,""y"":2.2718220836832845,""yaw"":0.0},{""x"":6.276242498612914,""y"":2.2856114515645434,""yaw"":0.0},{""x"":6.255342534922574,""y"":2.299330629015069,""yaw"":0.0},{""x"":6.234650090766577,""y"":2.3133595598881787,""yaw"":0.0},{""x"":6.213924077274141,""y"":2.32734118851449,""yaw"":0.0},{""x"":6.193150761534907,""y"":2.3412511008311387,""yaw"":0.0},{""x"":6.172378971674602,""y"":2.3551610131477876,""yaw"":0.0},{""x"":6.151710941581468,""y"":2.369226565115193,""yaw"":0.0},{""x"":6.131024600941187,""y"":2.383264651261877,""yaw"":0.0},{""x"":6.110324527390544,""y"":2.397282900982484,""yaw"":0.0},{""x"":6.089700747786351,""y"":2.411412539864907,""yaw"":0.0},{""x"":6.069064761150726,""y"":2.425525394079111,""yaw"":0.0},{""x"":6.048407412210095,""y"":2.4396062048358065,""yaw"":0.0},{""x"":6.027748537390535,""y"":2.453685489713573,""yaw"":0.0},{""x"":6.00714154245456,""y"":2.4678395426588597,""yaw"":0.0},{""x"":5.986519288729296,""y"":2.4819737591780697,""yaw"":0.0},{""x"":5.965893983246174,""y"":2.4961003463026348,""yaw"":0.0},{""x"":5.94525647073162,""y"":2.510210148758981,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733090.3555853
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.401747566401054,""y"":2.203497802880017,""yaw"":0.0},{""x"":6.381178718438305,""y"":2.2177067874667475,""yaw"":0.0},{""x"":6.360257392442959,""y"":2.2313923955808352,""yaw"":0.0},{""x"":6.339087348182188,""y"":2.244688904568031,""yaw"":0.0},{""x"":6.3179050968899855,""y"":2.257970154765937,""yaw"":0.0},{""x"":6.297093634177527,""y"":2.2718220836832845,""yaw"":0.0},{""x"":6.276242498612914,""y"":2.2856114515645434,""yaw"":0.0},{""x"":6.255342534922574,""y"":2.299330629015069,""yaw"":0.0},{""x"":6.234650090766577,""y"":2.3133595598881787,""yaw"":0.0},{""x"":6.213924077274141,""y"":2.32734118851449,""yaw"":0.0},{""x"":6.193150761534907,""y"":2.3412511008311387,""yaw"":0.0},{""x"":6.172378971674602,""y"":2.3551610131477876,""yaw"":0.0},{""x"":6.151710941581468,""y"":2.369226565115193,""yaw"":0.0},{""x"":6.131024600941187,""y"":2.383264651261877,""yaw"":0.0},{""x"":6.110324527390544,""y"":2.397282900982484,""yaw"":0.0},{""x"":6.089700747786351,""y"":2.411412539864907,""yaw"":0.0},{""x"":6.069064761150726,""y"":2.425525394079111,""yaw"":0.0},{""x"":6.048407412210095,""y"":2.4396062048358065,""yaw"":0.0},{""x"":6.027748537390535,""y"":2.453685489713573,""yaw"":0.0},{""x"":6.00714154245456,""y"":2.4678395426588597,""yaw"":0.0},{""x"":5.986519288729296,""y"":2.4819737591780697,""yaw"":0.0},{""x"":5.965893983246174,""y"":2.4961003463026348,""yaw"":0.0},{""x"":5.94525647073162,""y"":2.510210148758981,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733091.3861494
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.401747566401054,""y"":2.203497802880017,""yaw"":0.0},{""x"":6.381178718438305,""y"":2.2177067874667475,""yaw"":0.0},{""x"":6.360257392442959,""y"":2.2313923955808352,""yaw"":0.0},{""x"":6.339087348182188,""y"":2.244688904568031,""yaw"":0.0},{""x"":6.3179050968899855,""y"":2.257970154765937,""yaw"":0.0},{""x"":6.297093634177527,""y"":2.2718220836832845,""yaw"":0.0},{""x"":6.276242498612914,""y"":2.2856114515645434,""yaw"":0.0},{""x"":6.255342534922574,""y"":2.299330629015069,""yaw"":0.0},{""x"":6.234650090766577,""y"":2.3133595598881787,""yaw"":0.0},{""x"":6.213924077274141,""y"":2.32734118851449,""yaw"":0.0},{""x"":6.193150761534907,""y"":2.3412511008311387,""yaw"":0.0},{""x"":6.172378971674602,""y"":2.3551610131477876,""yaw"":0.0},{""x"":6.151710941581468,""y"":2.369226565115193,""yaw"":0.0},{""x"":6.131024600941187,""y"":2.383264651261877,""yaw"":0.0},{""x"":6.110324527390544,""y"":2.397282900982484,""yaw"":0.0},{""x"":6.089700747786351,""y"":2.411412539864907,""yaw"":0.0},{""x"":6.069064761150726,""y"":2.425525394079111,""yaw"":0.0},{""x"":6.048407412210095,""y"":2.4396062048358065,""yaw"":0.0},{""x"":6.027748537390535,""y"":2.453685489713573,""yaw"":0.0},{""x"":6.00714154245456,""y"":2.4678395426588597,""yaw"":0.0},{""x"":5.986519288729296,""y"":2.4819737591780697,""yaw"":0.0},{""x"":5.965893983246174,""y"":2.4961003463026348,""yaw"":0.0},{""x"":5.94525647073162,""y"":2.510210148758981,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733092.416041
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.401747566401054,""y"":2.203497802880017,""yaw"":0.0},{""x"":6.381178718438305,""y"":2.2177067874667475,""yaw"":0.0},{""x"":6.360257392442959,""y"":2.2313923955808352,""yaw"":0.0},{""x"":6.339087348182188,""y"":2.244688904568031,""yaw"":0.0},{""x"":6.3179050968899855,""y"":2.257970154765937,""yaw"":0.0},{""x"":6.297093634177527,""y"":2.2718220836832845,""yaw"":0.0},{""x"":6.276242498612914,""y"":2.2856114515645434,""yaw"":0.0},{""x"":6.255342534922574,""y"":2.299330629015069,""yaw"":0.0},{""x"":6.234650090766577,""y"":2.3133595598881787,""yaw"":0.0},{""x"":6.213924077274141,""y"":2.32734118851449,""yaw"":0.0},{""x"":6.193150761534907,""y"":2.3412511008311387,""yaw"":0.0},{""x"":6.172378971674602,""y"":2.3551610131477876,""yaw"":0.0},{""x"":6.151710941581468,""y"":2.369226565115193,""yaw"":0.0},{""x"":6.131024600941187,""y"":2.383264651261877,""yaw"":0.0},{""x"":6.110324527390544,""y"":2.397282900982484,""yaw"":0.0},{""x"":6.089700747786351,""y"":2.411412539864907,""yaw"":0.0},{""x"":6.069064761150726,""y"":2.425525394079111,""yaw"":0.0},{""x"":6.048407412210095,""y"":2.4396062048358065,""yaw"":0.0},{""x"":6.027748537390535,""y"":2.453685489713573,""yaw"":0.0},{""x"":6.00714154245456,""y"":2.4678395426588597,""yaw"":0.0},{""x"":5.986519288729296,""y"":2.4819737591780697,""yaw"":0.0},{""x"":5.965893983246174,""y"":2.4961003463026348,""yaw"":0.0},{""x"":5.94525647073162,""y"":2.510210148758981,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733093.435605
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.401747566401054,""y"":2.203497802880017,""yaw"":0.0},{""x"":6.381178718438305,""y"":2.2177067874667475,""yaw"":0.0},{""x"":6.360257392442959,""y"":2.2313923955808352,""yaw"":0.0},{""x"":6.339087348182188,""y"":2.244688904568031,""yaw"":0.0},{""x"":6.3179050968899855,""y"":2.257970154765937,""yaw"":0.0},{""x"":6.297093634177527,""y"":2.2718220836832845,""yaw"":0.0},{""x"":6.276242498612914,""y"":2.2856114515645434,""yaw"":0.0},{""x"":6.255342534922574,""y"":2.299330629015069,""yaw"":0.0},{""x"":6.234650090766577,""y"":2.3133595598881787,""yaw"":0.0},{""x"":6.213924077274141,""y"":2.32734118851449,""yaw"":0.0},{""x"":6.193150761534907,""y"":2.3412511008311387,""yaw"":0.0},{""x"":6.172378971674602,""y"":2.3551610131477876,""yaw"":0.0},{""x"":6.151710941581468,""y"":2.369226565115193,""yaw"":0.0},{""x"":6.131024600941187,""y"":2.383264651261877,""yaw"":0.0},{""x"":6.110324527390544,""y"":2.397282900982484,""yaw"":0.0},{""x"":6.089700747786351,""y"":2.411412539864907,""yaw"":0.0},{""x"":6.069064761150726,""y"":2.425525394079111,""yaw"":0.0},{""x"":6.048407412210095,""y"":2.4396062048358065,""yaw"":0.0},{""x"":6.027748537390535,""y"":2.453685489713573,""yaw"":0.0},{""x"":6.00714154245456,""y"":2.4678395426588597,""yaw"":0.0},{""x"":5.986519288729296,""y"":2.4819737591780697,""yaw"":0.0},{""x"":5.965893983246174,""y"":2.4961003463026348,""yaw"":0.0},{""x"":5.94525647073162,""y"":2.510210148758981,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733094.4559712
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.401747566401054,""y"":2.203497802880017,""yaw"":0.0},{""x"":6.381178718438305,""y"":2.2177067874667475,""yaw"":0.0},{""x"":6.360257392442959,""y"":2.2313923955808352,""yaw"":0.0},{""x"":6.339087348182188,""y"":2.244688904568031,""yaw"":0.0},{""x"":6.3179050968899855,""y"":2.257970154765937,""yaw"":0.0},{""x"":6.297093634177527,""y"":2.2718220836832845,""yaw"":0.0},{""x"":6.276242498612914,""y"":2.2856114515645434,""yaw"":0.0},{""x"":6.255342534922574,""y"":2.299330629015069,""yaw"":0.0},{""x"":6.234650090766577,""y"":2.3133595598881787,""yaw"":0.0},{""x"":6.213924077274141,""y"":2.32734118851449,""yaw"":0.0},{""x"":6.193150761534907,""y"":2.3412511008311387,""yaw"":0.0},{""x"":6.172378971674602,""y"":2.3551610131477876,""yaw"":0.0},{""x"":6.151710941581468,""y"":2.369226565115193,""yaw"":0.0},{""x"":6.131024600941187,""y"":2.383264651261877,""yaw"":0.0},{""x"":6.110324527390544,""y"":2.397282900982484,""yaw"":0.0},{""x"":6.089700747786351,""y"":2.411412539864907,""yaw"":0.0},{""x"":6.069064761150726,""y"":2.425525394079111,""yaw"":0.0},{""x"":6.048407412210095,""y"":2.4396062048358065,""yaw"":0.0},{""x"":6.027748537390535,""y"":2.453685489713573,""yaw"":0.0},{""x"":6.00714154245456,""y"":2.4678395426588597,""yaw"":0.0},{""x"":5.986519288729296,""y"":2.4819737591780697,""yaw"":0.0},{""x"":5.965893983246174,""y"":2.4961003463026348,""yaw"":0.0},{""x"":5.94525647073162,""y"":2.510210148758981,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733095.4849188
map,"[{""x"":6.4452564781822,""y"":2.2102101442886326,""yaw"":0.0},{""x"":6.401747566401054,""y"":2.203497802880017,""yaw"":0.0},{""x"":6.381178718438305,""y"":2.2177067874667475,""yaw"":0.0},{""x"":6.360257392442959,""y"":2.2313923955808352,""yaw"":0.0},{""x"":6.339087348182188,""y"":2.244688904568031,""yaw"":0.0},{""x"":6.3179050968899855,""y"":2.257970154765937,""yaw"":0.0},{""x"":6.297093634177527,""y"":2.2718220836832845,""yaw"":0.0},{""x"":6.276242498612914,""y"":2.2856114515645434,""yaw"":0.0},{""x"":6.255342534922574,""y"":2.299330629015069,""yaw"":0.0},{""x"":6.234650090766577,""y"":2.3133595598881787,""yaw"":0.0},{""x"":6.213924077274141,""y"":2.32734118851449,""yaw"":0.0},{""x"":6.193150761534907,""y"":2.3412511008311387,""yaw"":0.0},{""x"":6.172378971674602,""y"":2.3551610131477876,""yaw"":0.0},{""x"":6.151710941581468,""y"":2.369226565115193,""yaw"":0.0},{""x"":6.131024600941187,""y"":2.383264651261877,""yaw"":0.0},{""x"":6.110324527390544,""y"":2.397282900982484,""yaw"":0.0},{""x"":6.089700747786351,""y"":2.411412539864907,""yaw"":0.0},{""x"":6.069064761150726,""y"":2.425525394079111,""yaw"":0.0},{""x"":6.048407412210095,""y"":2.4396062048358065,""yaw"":0.0},{""x"":6.027748537390535,""y"":2.453685489713573,""yaw"":0.0},{""x"":6.00714154245456,""y"":2.4678395426588597,""yaw"":0.0},{""x"":5.986519288729296,""y"":2.4819737591780697,""yaw"":0.0},{""x"":5.965893983246174,""y"":2.4961003463026348,""yaw"":0.0},{""x"":5.94525647073162,""y"":2.510210148758981,""yaw"":0.0},{""x"":5.9075,""y"":2.537,""yaw"":0.9668000000000001}]",1788733096.5155916
